##gff-version 3
#
129	DC	chromosome	1	80	.	+	.	ID=129
129	DC	gene	1	80	.	+	.	gene_id=129
129	DC	exon	1	80	.	+	.	gene_id=129
130	DC	chromosome	1	80	.	+	.	ID=130
130	DC	gene	1	80	.	+	.	gene_id=130
130	DC	exon	1	80	.	+	.	gene_id=130
131	DC	chromosome	1	80	.	+	.	ID=131
131	DC	gene	1	80	.	+	.	gene_id=131
131	DC	exon	1	80	.	+	.	gene_id=131
132	DC	chromosome	1	80	.	+	.	ID=132
132	DC	gene	1	80	.	+	.	gene_id=132
132	DC	exon	1	80	.	+	.	gene_id=132
133	DC	chromosome	1	80	.	+	.	ID=133
133	DC	gene	1	80	.	+	.	gene_id=133
133	DC	exon	1	80	.	+	.	gene_id=133
134	DC	chromosome	1	80	.	+	.	ID=134
134	DC	gene	1	80	.	+	.	gene_id=134
134	DC	exon	1	80	.	+	.	gene_id=134
135	DC	chromosome	1	80	.	+	.	ID=135
135	DC	gene	1	80	.	+	.	gene_id=135
135	DC	exon	1	80	.	+	.	gene_id=135
136	DC	chromosome	1	80	.	+	.	ID=136
136	DC	gene	1	80	.	+	.	gene_id=136
136	DC	exon	1	80	.	+	.	gene_id=136
137	DC	chromosome	1	80	.	+	.	ID=137
137	DC	gene	1	80	.	+	.	gene_id=137
137	DC	exon	1	80	.	+	.	gene_id=137
138	DC	chromosome	1	80	.	+	.	ID=138
138	DC	gene	1	80	.	+	.	gene_id=138
138	DC	exon	1	80	.	+	.	gene_id=138
139	DC	chromosome	1	80	.	+	.	ID=139
139	DC	gene	1	80	.	+	.	gene_id=139
139	DC	exon	1	80	.	+	.	gene_id=139
140	DC	chromosome	1	80	.	+	.	ID=140
140	DC	gene	1	80	.	+	.	gene_id=140
140	DC	exon	1	80	.	+	.	gene_id=140
141	DC	chromosome	1	80	.	+	.	ID=141
141	DC	gene	1	80	.	+	.	gene_id=141
141	DC	exon	1	80	.	+	.	gene_id=141
142	DC	chromosome	1	80	.	+	.	ID=142
142	DC	gene	1	80	.	+	.	gene_id=142
142	DC	exon	1	80	.	+	.	gene_id=142
143	DC	chromosome	1	80	.	+	.	ID=143
143	DC	gene	1	80	.	+	.	gene_id=143
143	DC	exon	1	80	.	+	.	gene_id=143
144	DC	chromosome	1	80	.	+	.	ID=144
144	DC	gene	1	80	.	+	.	gene_id=144
144	DC	exon	1	80	.	+	.	gene_id=144
145	DC	chromosome	1	80	.	+	.	ID=145
145	DC	gene	1	80	.	+	.	gene_id=145
145	DC	exon	1	80	.	+	.	gene_id=145
146	DC	chromosome	1	80	.	+	.	ID=146
146	DC	gene	1	80	.	+	.	gene_id=146
146	DC	exon	1	80	.	+	.	gene_id=146
147	DC	chromosome	1	80	.	+	.	ID=147
147	DC	gene	1	80	.	+	.	gene_id=147
147	DC	exon	1	80	.	+	.	gene_id=147
148	DC	chromosome	1	80	.	+	.	ID=148
148	DC	gene	1	80	.	+	.	gene_id=148
148	DC	exon	1	80	.	+	.	gene_id=148
149	DC	chromosome	1	80	.	+	.	ID=149
149	DC	gene	1	80	.	+	.	gene_id=149
149	DC	exon	1	80	.	+	.	gene_id=149
150	DC	chromosome	1	80	.	+	.	ID=150
150	DC	gene	1	80	.	+	.	gene_id=150
150	DC	exon	1	80	.	+	.	gene_id=150
151	DC	chromosome	1	80	.	+	.	ID=151
151	DC	gene	1	80	.	+	.	gene_id=151
151	DC	exon	1	80	.	+	.	gene_id=151
152	DC	chromosome	1	80	.	+	.	ID=152
152	DC	gene	1	80	.	+	.	gene_id=152
152	DC	exon	1	80	.	+	.	gene_id=152
153	DC	chromosome	1	80	.	+	.	ID=153
153	DC	gene	1	80	.	+	.	gene_id=153
153	DC	exon	1	80	.	+	.	gene_id=153
154	DC	chromosome	1	80	.	+	.	ID=154
154	DC	gene	1	80	.	+	.	gene_id=154
154	DC	exon	1	80	.	+	.	gene_id=154
155	DC	chromosome	1	80	.	+	.	ID=155
155	DC	gene	1	80	.	+	.	gene_id=155
155	DC	exon	1	80	.	+	.	gene_id=155
156	DC	chromosome	1	80	.	+	.	ID=156
156	DC	gene	1	80	.	+	.	gene_id=156
156	DC	exon	1	80	.	+	.	gene_id=156
157	DC	chromosome	1	80	.	+	.	ID=157
157	DC	gene	1	80	.	+	.	gene_id=157
157	DC	exon	1	80	.	+	.	gene_id=157
158	DC	chromosome	1	80	.	+	.	ID=158
158	DC	gene	1	80	.	+	.	gene_id=158
158	DC	exon	1	80	.	+	.	gene_id=158
159	DC	chromosome	1	80	.	+	.	ID=159
159	DC	gene	1	80	.	+	.	gene_id=159
159	DC	exon	1	80	.	+	.	gene_id=159
160	DC	chromosome	1	80	.	+	.	ID=160
160	DC	gene	1	80	.	+	.	gene_id=160
160	DC	exon	1	80	.	+	.	gene_id=160
161	DC	chromosome	1	80	.	+	.	ID=161
161	DC	gene	1	80	.	+	.	gene_id=161
161	DC	exon	1	80	.	+	.	gene_id=161
162	DC	chromosome	1	80	.	+	.	ID=162
162	DC	gene	1	80	.	+	.	gene_id=162
162	DC	exon	1	80	.	+	.	gene_id=162
163	DC	chromosome	1	80	.	+	.	ID=163
163	DC	gene	1	80	.	+	.	gene_id=163
163	DC	exon	1	80	.	+	.	gene_id=163
164	DC	chromosome	1	80	.	+	.	ID=164
164	DC	gene	1	80	.	+	.	gene_id=164
164	DC	exon	1	80	.	+	.	gene_id=164
165	DC	chromosome	1	80	.	+	.	ID=165
165	DC	gene	1	80	.	+	.	gene_id=165
165	DC	exon	1	80	.	+	.	gene_id=165
166	DC	chromosome	1	80	.	+	.	ID=166
166	DC	gene	1	80	.	+	.	gene_id=166
166	DC	exon	1	80	.	+	.	gene_id=166
167	DC	chromosome	1	80	.	+	.	ID=167
167	DC	gene	1	80	.	+	.	gene_id=167
167	DC	exon	1	80	.	+	.	gene_id=167
168	DC	chromosome	1	80	.	+	.	ID=168
168	DC	gene	1	80	.	+	.	gene_id=168
168	DC	exon	1	80	.	+	.	gene_id=168
169	DC	chromosome	1	80	.	+	.	ID=169
169	DC	gene	1	80	.	+	.	gene_id=169
169	DC	exon	1	80	.	+	.	gene_id=169
170	DC	chromosome	1	80	.	+	.	ID=170
170	DC	gene	1	80	.	+	.	gene_id=170
170	DC	exon	1	80	.	+	.	gene_id=170
171	DC	chromosome	1	80	.	+	.	ID=171
171	DC	gene	1	80	.	+	.	gene_id=171
171	DC	exon	1	80	.	+	.	gene_id=171
172	DC	chromosome	1	80	.	+	.	ID=172
172	DC	gene	1	80	.	+	.	gene_id=172
172	DC	exon	1	80	.	+	.	gene_id=172
173	DC	chromosome	1	80	.	+	.	ID=173
173	DC	gene	1	80	.	+	.	gene_id=173
173	DC	exon	1	80	.	+	.	gene_id=173
174	DC	chromosome	1	80	.	+	.	ID=174
174	DC	gene	1	80	.	+	.	gene_id=174
174	DC	exon	1	80	.	+	.	gene_id=174
175	DC	chromosome	1	80	.	+	.	ID=175
175	DC	gene	1	80	.	+	.	gene_id=175
175	DC	exon	1	80	.	+	.	gene_id=175
176	DC	chromosome	1	80	.	+	.	ID=176
176	DC	gene	1	80	.	+	.	gene_id=176
176	DC	exon	1	80	.	+	.	gene_id=176
177	DC	chromosome	1	80	.	+	.	ID=177
177	DC	gene	1	80	.	+	.	gene_id=177
177	DC	exon	1	80	.	+	.	gene_id=177
178	DC	chromosome	1	80	.	+	.	ID=178
178	DC	gene	1	80	.	+	.	gene_id=178
178	DC	exon	1	80	.	+	.	gene_id=178
179	DC	chromosome	1	80	.	+	.	ID=179
179	DC	gene	1	80	.	+	.	gene_id=179
179	DC	exon	1	80	.	+	.	gene_id=179
180	DC	chromosome	1	80	.	+	.	ID=180
180	DC	gene	1	80	.	+	.	gene_id=180
180	DC	exon	1	80	.	+	.	gene_id=180
181	DC	chromosome	1	80	.	+	.	ID=181
181	DC	gene	1	80	.	+	.	gene_id=181
181	DC	exon	1	80	.	+	.	gene_id=181
182	DC	chromosome	1	80	.	+	.	ID=182
182	DC	gene	1	80	.	+	.	gene_id=182
182	DC	exon	1	80	.	+	.	gene_id=182
183	DC	chromosome	1	80	.	+	.	ID=183
183	DC	gene	1	80	.	+	.	gene_id=183
183	DC	exon	1	80	.	+	.	gene_id=183
184	DC	chromosome	1	80	.	+	.	ID=184
184	DC	gene	1	80	.	+	.	gene_id=184
184	DC	exon	1	80	.	+	.	gene_id=184
185	DC	chromosome	1	80	.	+	.	ID=185
185	DC	gene	1	80	.	+	.	gene_id=185
185	DC	exon	1	80	.	+	.	gene_id=185
186	DC	chromosome	1	80	.	+	.	ID=186
186	DC	gene	1	80	.	+	.	gene_id=186
186	DC	exon	1	80	.	+	.	gene_id=186
187	DC	chromosome	1	80	.	+	.	ID=187
